2022-02-25 10:14:34		308.47589111328125
2022-02-25 10:15:11		308.2550048828125
2022-02-25 10:15:49		308.0899963378906
2022-02-25 10:16:26		308.1050109863281
2022-02-25 10:17:03		308.3500061035156
2022-02-25 10:17:40		308.6700134277344
2022-02-25 10:18:19		308.6758117675781
2022-02-25 10:18:55		308.8800048828125
2022-02-25 10:19:33		308.57501220703125
2022-02-25 10:20:09		308.6499938964844
2022-02-25 10:20:46		308.9150085449219
2022-02-25 10:21:22		308.6300048828125
2022-02-25 10:21:59		308.5799865722656
2022-02-25 10:22:35		307.70001220703125
2022-02-25 10:23:11		308.1400146484375
2022-02-25 10:23:49		308.5799865722656
2022-02-25 10:24:26		308.3900146484375
2022-02-25 10:25:02		308.4800109863281
2022-02-25 10:25:38		308.6400146484375
2022-02-25 10:26:16		308.8500061035156
2022-02-25 10:26:54		308.8500061035156
2022-02-25 10:27:32		308.57501220703125
2022-02-25 10:28:11		308.7900085449219
2022-02-25 10:28:47		308.9100036621094
2022-02-25 10:29:27		309.04998779296875
2022-02-25 10:30:06		309.0003967285156
2022-02-25 10:30:43		309.2200012207031
2022-02-25 10:31:19		309.5400085449219
2022-02-25 10:31:57		309.7568054199219
2022-02-25 10:32:35		309.6700134277344
2022-02-25 10:33:11		309.6400146484375
2022-02-25 10:33:48		309.45001220703125
2022-02-25 10:34:25		309.8500061035156
2022-02-25 10:35:02		309.8699951171875
2022-02-25 10:35:38		309.5
2022-02-25 10:36:14		309.2300109863281
2022-02-25 10:36:51		309.0
2022-02-25 10:37:28		308.69500732421875
2022-02-25 10:38:04		308.94000244140625
2022-02-25 10:38:40		308.760009765625
2022-02-25 10:39:17		309.1499938964844
2022-02-25 10:39:53		309.2950134277344
2022-02-25 10:40:30		309.8349914550781
2022-02-25 10:41:07		309.70001220703125
2022-02-25 10:41:49		309.75
2022-02-25 10:42:26		309.9599914550781
2022-02-25 10:43:03		309.5350036621094
2022-02-25 10:43:39		309.69500732421875
2022-02-25 10:44:15		309.7300109863281
2022-02-25 10:44:52		309.8349914550781
2022-02-25 10:45:29		309.75
2022-02-25 10:46:05		309.875
2022-02-25 10:46:41		309.989990234375
2022-02-25 10:47:18		310.1300048828125
2022-02-25 10:47:55		310.2850036621094
2022-02-25 10:48:31		310.30999755859375
2022-02-25 10:49:08		310.30999755859375
2022-02-25 10:49:44		310.3900146484375
2022-02-25 10:50:21		309.95001220703125
2022-02-25 10:50:58		310.0589904785156
2022-02-25 10:51:34		310.2699890136719
2022-02-25 10:52:11		310.2749938964844
2022-02-25 10:52:47		310.2300109863281
2022-02-25 10:53:23		310.3399963378906
2022-02-25 10:54:00		310.3599853515625
2022-02-25 10:54:36		310.3800048828125
2022-02-25 10:55:12		310.1700134277344
2022-02-25 10:55:49		310.239990234375
2022-02-25 10:56:25		309.94500732421875
2022-02-25 10:57:02		309.96990966796875
2022-02-25 10:57:38		310.0899963378906
